timestamp,elapsed_trial,mode,target_color,target_found,cx,cy,bbox_w,bbox_h,area,error_x_px,alpha_rad,rho_m,v_cmd,w_cmd,focal_px
1778190840.4024,0.0,IDLE,green,1,638,482,78,75,5288.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190840.5225503,0.0,IDLE,green,1,638,482,80,75,5321.5,-2.0,-0.0015384603246869004,0.975,0.0,0.0,1300.0
1778190840.6538255,0.0,IDLE,green,1,638,482,79,75,5323.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190840.7949424,0.0,IDLE,green,1,638,482,81,75,5368.0,-2.0,-0.0015384603246869004,0.9629629629629629,0.0,0.0,1300.0
1778190840.9242256,0.0,IDLE,green,1,638,482,78,75,5319.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.06315,0.0,IDLE,green,1,638,482,78,75,5316.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.181958,0.0,IDLE,green,1,638,482,78,75,5331.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.3091617,0.0,IDLE,green,1,638,482,78,75,5329.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.479021,0.0,IDLE,green,1,638,482,78,75,5316.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.645601,0.0,IDLE,green,1,638,482,78,75,5305.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.8384464,0.0,IDLE,green,1,638,482,78,75,5335.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190841.991625,0.0,IDLE,green,1,638,482,78,75,5398.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.128163,0.0,IDLE,green,1,638,482,78,78,5375.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.2595205,0.0,IDLE,green,1,638,482,78,76,5415.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.3947554,0.0,IDLE,green,1,638,482,78,75,5355.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.5289485,0.0,IDLE,green,1,638,482,78,75,5345.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.6642256,0.0,IDLE,green,1,638,482,78,76,5320.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.813587,0.0,IDLE,green,1,638,482,78,75,5358.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190842.9633296,0.0,IDLE,green,1,638,482,78,76,5325.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190843.0988104,0.0,IDLE,green,1,638,482,78,76,5357.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190843.2145388,0.0,IDLE,green,1,638,482,78,76,5374.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190843.3435836,0.0,IDLE,green,1,638,482,78,76,5335.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190843.462535,0.0,IDLE,green,1,638,482,79,75,5371.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190843.59025,0.0,IDLE,green,1,638,482,79,76,5369.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190843.7414663,0.0,IDLE,green,1,638,482,79,76,5336.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190843.888255,0.0,IDLE,green,1,638,482,78,76,5368.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190844.0151672,0.0,IDLE,green,1,638,482,78,75,5382.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190844.1572192,0.0,IDLE,green,1,638,482,79,75,5367.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190844.27945,0.0,IDLE,green,1,638,482,78,76,5348.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190844.4095788,0.0,IDLE,green,1,638,482,79,75,5329.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190844.519632,0.0,IDLE,green,1,638,482,79,74,5329.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190844.6458611,0.0,IDLE,green,1,638,482,78,76,5323.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190844.7768676,0.0,IDLE,green,1,638,482,78,76,5316.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190844.8978639,0.0,IDLE,green,1,638,482,78,76,5377.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.0135233,0.0,IDLE,green,1,638,481,78,76,5381.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.1478157,0.0,IDLE,green,1,638,482,78,76,5326.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.2755444,0.0,IDLE,green,1,638,482,78,75,5344.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.38289,0.0,IDLE,green,1,638,482,78,75,5354.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.501449,0.0,IDLE,green,1,638,482,79,75,5357.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190845.6263604,0.0,IDLE,green,1,638,482,78,76,5344.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.7585776,0.0,IDLE,green,1,638,482,78,76,5327.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190845.879303,0.0,IDLE,green,1,638,482,78,76,5384.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190846.001493,0.0,IDLE,green,1,638,482,78,75,5363.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190846.1249363,0.0,IDLE,green,1,638,482,78,75,5383.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190846.2518868,0.0,IDLE,green,1,638,482,78,76,5413.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190846.3756504,0.0,IDLE,green,1,638,482,78,76,5374.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190846.5069041,0.0,IDLE,green,1,638,482,79,75,5388.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190846.6278172,0.0,IDLE,green,1,638,482,79,76,5361.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190846.7597573,0.0,IDLE,green,1,638,482,78,76,5385.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190846.8921835,0.0,IDLE,green,1,638,482,78,75,5368.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.0213385,0.0,IDLE,green,1,638,481,78,75,5344.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.153323,0.0,IDLE,green,1,638,482,79,76,5395.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190847.2957954,0.0,IDLE,green,1,638,482,78,75,5341.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.4501448,0.0,IDLE,green,1,638,482,78,76,5376.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.6026604,0.0,IDLE,green,1,638,482,78,76,5384.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.7315352,0.0,IDLE,green,1,638,482,78,75,5357.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.8596616,0.0,IDLE,green,1,638,482,78,75,5299.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190847.988998,0.0,IDLE,green,1,638,482,78,74,5309.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.1111689,0.0,IDLE,green,1,638,482,78,74,5283.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.2524986,0.0,IDLE,green,1,638,482,78,74,5319.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.3837955,0.0,IDLE,green,1,638,482,78,75,5277.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.5026164,0.0,IDLE,green,1,638,482,78,75,5273.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.6226838,0.0,IDLE,green,1,637,482,78,76,5281.0,-3.0,-0.002307688211210176,1.0,0.0,0.0,1300.0
1778190848.7461567,0.0,IDLE,green,1,638,482,78,74,5275.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.8660674,0.0,IDLE,green,1,638,482,78,74,5269.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190848.9854264,0.0,IDLE,green,1,638,482,78,74,5339.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190849.109651,0.0,IDLE,green,1,637,482,78,75,5243.5,-3.0,-0.002307688211210176,1.0,0.0,0.0,1300.0
1778190849.2521238,0.0,IDLE,green,1,638,482,78,74,5256.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190849.384451,0.0,IDLE,green,1,638,482,78,75,5300.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190849.5198815,0.0,IDLE,green,1,638,482,78,75,5293.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190849.6477962,0.0,IDLE,green,1,638,482,78,76,5342.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190849.762218,0.0,IDLE,green,1,638,482,78,75,5352.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190849.883452,0.0,IDLE,green,1,638,482,78,76,5368.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190850.0022507,0.0,IDLE,green,1,638,482,78,76,5381.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190850.1299052,0.0,IDLE,green,1,638,482,78,76,5324.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190850.2804716,0.0,IDLE,green,1,638,482,78,76,5378.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190850.4022114,0.0,IDLE,green,1,638,482,78,76,5378.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190850.5220213,0.0,IDLE,green,1,638,482,79,76,5414.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190850.6449358,0.0,IDLE,green,1,638,482,79,76,5331.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190850.7607636,0.0,IDLE,green,1,638,482,78,76,5394.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190850.8783154,0.0,IDLE,green,1,638,482,79,76,5394.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190851.0039482,0.0,IDLE,green,1,638,482,79,76,5391.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190851.115867,0.0,IDLE,green,1,638,482,78,76,5463.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190851.2539597,0.0,IDLE,green,1,638,482,79,76,5416.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190851.401927,0.0,IDLE,green,1,638,482,79,76,5429.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190851.5181077,0.0,IDLE,green,1,638,482,78,76,5397.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190851.6459696,0.0,IDLE,green,1,638,482,78,76,5429.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190851.7756948,0.0,IDLE,green,1,637,482,79,76,5329.5,-3.0,-0.002307688211210176,0.9873417721518988,0.0,0.0,1300.0
1778190851.9029028,0.0,IDLE,green,1,638,482,78,76,5373.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.0258074,0.0,IDLE,green,1,638,482,78,76,5338.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.1556666,0.0,IDLE,green,1,638,482,78,76,5379.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.283676,0.0,IDLE,green,1,638,482,78,75,5357.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.4077322,0.0,IDLE,green,1,638,482,78,78,5333.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.524277,0.0,IDLE,green,1,638,482,79,75,5444.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190852.647837,0.0,IDLE,green,1,638,482,79,75,5380.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190852.7650745,0.0,IDLE,green,1,638,482,78,78,5441.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.8805122,0.0,IDLE,green,1,638,482,78,75,5361.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190852.9959912,0.0,IDLE,green,1,638,482,78,78,5435.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.1138422,0.0,IDLE,green,1,638,482,79,78,5466.5,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190853.2471788,0.0,IDLE,green,1,638,482,78,75,5349.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.362506,0.0,IDLE,green,1,638,482,78,78,5389.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.4808,0.0,IDLE,green,1,638,482,78,78,5419.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.5970254,0.0,IDLE,green,1,638,482,78,78,5378.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.7145996,0.0,IDLE,green,1,638,482,78,78,5446.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.83968,0.0,IDLE,green,1,638,482,78,75,5361.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190853.9602838,0.0,IDLE,green,1,638,482,78,78,5411.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190854.078992,0.0,IDLE,green,1,638,482,78,78,5416.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190854.2024856,0.0,IDLE,green,1,638,482,78,75,5368.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190854.324018,0.0,IDLE,green,1,637,482,79,79,5399.0,-3.0,-0.002307688211210176,0.9873417721518988,0.0,0.0,1300.0
1778190854.4426596,0.0,IDLE,green,1,638,482,79,75,5424.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190854.5585656,0.0,IDLE,green,1,638,482,78,79,5408.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190854.6783323,0.0,IDLE,green,1,638,482,78,78,5422.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190854.7961266,0.0,IDLE,green,1,638,482,78,78,5398.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190854.9134219,0.0,IDLE,green,1,638,482,78,78,5387.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.0247097,0.0,IDLE,green,1,638,482,78,79,5395.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.1498766,0.0,IDLE,green,1,638,482,78,78,5406.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.2862067,0.0,IDLE,green,1,638,482,78,78,5397.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.4174237,0.0,IDLE,green,1,638,482,78,79,5369.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.536973,0.0,IDLE,green,1,638,482,78,78,5347.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.6563118,0.0,IDLE,green,1,638,482,78,75,5382.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.7758815,0.0,IDLE,green,1,638,482,78,78,5347.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190855.8904886,0.0,IDLE,green,1,638,482,78,76,5363.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.0139537,0.0,IDLE,green,1,638,482,78,76,5351.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.1390188,0.0,IDLE,green,1,638,482,78,78,5417.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.2604415,0.0,IDLE,green,1,638,482,78,75,5396.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.3874595,0.0,IDLE,green,1,638,482,78,78,5368.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.5086863,0.0,IDLE,green,1,638,482,78,75,5370.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.6251984,0.0,IDLE,green,1,638,482,78,75,5370.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.7549357,0.0,IDLE,green,1,638,482,78,78,5431.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190856.8791473,0.0,IDLE,green,1,638,482,78,78,5406.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.0010264,0.0,IDLE,green,1,638,482,78,78,5371.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.120099,0.0,IDLE,green,1,638,482,78,75,5341.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.252761,0.0,IDLE,green,1,638,482,78,75,5367.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.3732507,0.0,IDLE,green,1,638,482,78,76,5402.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.4893684,0.0,IDLE,green,1,638,482,78,75,5348.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.610653,0.0,IDLE,green,1,638,482,78,75,5334.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.7297666,0.0,IDLE,green,1,638,482,78,75,5322.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.8543956,0.0,IDLE,green,1,638,482,78,75,5356.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190857.9780777,0.0,IDLE,green,1,638,482,78,75,5339.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190858.0957086,0.0,IDLE,green,1,638,482,78,78,5325.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190858.2512896,0.0,IDLE,green,1,638,482,78,75,5342.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190858.386447,0.0,IDLE,green,1,638,482,78,74,5290.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190858.5129972,0.0,IDLE,green,1,638,482,78,75,5325.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190858.628914,0.0,IDLE,green,1,637,482,78,75,5243.5,-3.0,-0.002307688211210176,1.0,0.0,0.0,1300.0
1778190858.7637713,0.0,IDLE,green,1,638,482,78,75,5304.5,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190858.8941042,0.0,IDLE,green,1,638,482,78,75,5298.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190859.0303302,0.0,IDLE,green,1,637,482,78,75,5262.5,-3.0,-0.002307688211210176,1.0,0.0,0.0,1300.0
1778190859.154516,0.0,IDLE,green,1,637,482,79,75,5272.0,-3.0,-0.002307688211210176,0.9873417721518988,0.0,0.0,1300.0
1778190859.2880807,0.0,IDLE,green,1,638,482,79,74,5286.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190859.4206023,0.0,IDLE,green,1,637,482,80,74,5265.0,-3.0,-0.002307688211210176,0.975,0.0,0.0,1300.0
1778190859.5425365,0.0,IDLE,green,1,637,482,80,74,5314.5,-3.0,-0.002307688211210176,0.975,0.0,0.0,1300.0
1778190859.670993,0.0,IDLE,green,1,637,482,80,74,5352.5,-3.0,-0.002307688211210176,0.975,0.0,0.0,1300.0
1778190859.7873225,0.0,IDLE,green,1,637,482,80,74,5365.5,-3.0,-0.002307688211210176,0.975,0.0,0.0,1300.0
1778190859.9141457,0.0,IDLE,green,1,637,481,80,74,5516.0,-3.0,-0.002307688211210176,0.975,0.0,0.0,1300.0
1778190860.0320373,0.0,IDLE,green,1,637,482,80,74,5421.0,-3.0,-0.002307688211210176,0.975,0.0,0.0,1300.0
1778190860.1517272,0.0,IDLE,green,1,638,481,80,74,5449.5,-2.0,-0.0015384603246869004,0.975,0.0,0.0,1300.0
1778190860.2805574,0.0,IDLE,green,1,638,482,80,74,5417.5,-2.0,-0.0015384603246869004,0.975,0.0,0.0,1300.0
1778190860.410985,0.0,IDLE,green,1,638,481,79,74,5360.0,-2.0,-0.0015384603246869004,0.9873417721518988,0.0,0.0,1300.0
1778190860.5334396,0.0,IDLE,green,1,638,481,78,73,5376.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190860.6505926,0.0,IDLE,green,1,639,481,78,73,5354.5,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190860.7755709,0.0,IDLE,green,1,639,481,76,74,5340.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190860.8969936,0.0,IDLE,green,1,639,481,76,74,5329.0,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190861.015994,0.0,IDLE,green,1,638,481,78,73,5325.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190861.1395247,0.0,IDLE,green,1,640,481,78,74,5364.5,0.0,0.0,1.0,0.0,0.0,1300.0
1778190861.2556608,0.0,IDLE,green,1,640,482,77,75,5429.0,0.0,0.0,1.0129870129870129,0.0,0.0,1300.0
1778190861.3795934,0.0,IDLE,green,1,640,482,78,76,5465.0,0.0,0.0,1.0,0.0,0.0,1300.0
1778190861.4859555,0.0,IDLE,green,1,640,482,78,75,5498.5,0.0,0.0,1.0,0.0,0.0,1300.0
1778190861.616089,0.0,IDLE,green,1,640,482,78,75,5501.5,0.0,0.0,1.0,0.0,0.0,1300.0
1778190861.7389696,0.0,IDLE,green,1,640,482,78,75,5498.5,0.0,0.0,1.0,0.0,0.0,1300.0
1778190861.8462455,0.0,IDLE,green,1,640,482,78,75,5485.0,0.0,0.0,1.0,0.0,0.0,1300.0
1778190861.956533,0.0,IDLE,green,1,639,482,80,76,5647.5,-1.0,-0.0007692306175087779,0.975,0.0,0.0,1300.0
1778190862.0808537,0.0,IDLE,green,1,639,482,82,76,5741.5,-1.0,-0.0007692306175087779,0.9512195121951219,0.0,0.0,1300.0
1778190862.1917229,0.0,IDLE,green,1,638,482,82,76,5685.5,-2.0,-0.0015384603246869004,0.9512195121951219,0.0,0.0,1300.0
1778190862.3226078,0.0,IDLE,green,1,639,482,82,76,5735.5,-1.0,-0.0007692306175087779,0.9512195121951219,0.0,0.0,1300.0
1778190862.4365807,0.0,IDLE,green,1,639,482,80,76,5536.0,-1.0,-0.0007692306175087779,0.975,0.0,0.0,1300.0
1778190862.543601,0.0,IDLE,green,1,638,482,78,74,5420.0,-2.0,-0.0015384603246869004,1.0,0.0,0.0,1300.0
1778190862.661504,0.0,IDLE,green,1,639,482,79,75,5407.5,-1.0,-0.0007692306175087779,0.9873417721518988,0.0,0.0,1300.0
1778190862.780473,0.0,IDLE,green,1,639,482,77,75,5359.5,-1.0,-0.0007692306175087779,1.0129870129870129,0.0,0.0,1300.0
1778190862.8887932,0.0,IDLE,green,1,639,482,79,74,5358.5,-1.0,-0.0007692306175087779,0.9873417721518988,0.0,0.0,1300.0
1778190863.0030563,0.0,IDLE,green,1,639,482,77,74,5314.5,-1.0,-0.0007692306175087779,1.0129870129870129,0.0,0.0,1300.0
1778190863.1106246,0.0,IDLE,green,1,639,482,76,74,5321.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190863.2368455,0.0,IDLE,green,1,639,482,77,74,5340.0,-1.0,-0.0007692306175087779,1.0129870129870129,0.0,0.0,1300.0
1778190863.379449,0.0,IDLE,green,1,639,482,76,74,5333.0,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190863.503395,0.0,IDLE,green,1,639,482,76,74,5337.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190863.6351647,0.0,IDLE,green,1,639,482,76,75,5332.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190863.7797327,0.0,IDLE,green,1,639,482,76,76,5341.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190863.8936706,0.0,IDLE,green,1,639,482,78,74,5357.0,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190864.0185704,0.0,IDLE,green,1,639,482,76,75,5317.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190864.1326911,0.0,IDLE,green,1,639,482,76,75,5358.0,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190864.250629,0.0,IDLE,green,1,638,482,76,75,5367.5,-2.0,-0.0015384603246869004,1.0263157894736843,0.0,0.0,1300.0
1778190864.3939908,0.0,IDLE,green,1,639,482,76,74,5358.0,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190864.5169017,0.0,IDLE,green,1,639,482,78,74,5377.5,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190864.651811,0.0,IDLE,green,1,639,482,78,75,5380.5,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190864.773707,0.0,IDLE,green,1,639,482,78,74,5369.5,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190864.91061,0.0,IDLE,green,1,639,482,76,75,5345.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190865.0447164,0.0,IDLE,green,1,639,482,76,75,5360.0,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190865.1746979,0.0,IDLE,green,1,639,482,76,74,5319.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190865.3036304,0.0,IDLE,green,1,639,482,76,74,5359.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190865.4438312,0.0,IDLE,green,1,639,482,76,74,5329.5,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
1778190865.5805624,0.0,IDLE,green,1,639,482,78,75,5352.0,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190865.71408,0.0,IDLE,green,1,639,482,78,74,5354.5,-1.0,-0.0007692306175087779,1.0,0.0,0.0,1300.0
1778190865.8428035,0.0,IDLE,green,1,639,482,76,74,5314.0,-1.0,-0.0007692306175087779,1.0263157894736843,0.0,0.0,1300.0
